Ranking,Freq.,Characters,Code
4874,14,訄,%D0%B0
4875,14,訑,%B0Y
4876,14,訢,%B3%60
4877,14,詰,%B8%D7
4878,14,諛,%BD%DB
4879,14,謅,%EE%A4
4880,14,踹,%BF%E5
4881,14,蹚,%F1A
4882,14,蹺,%C3%DF
4883,14,軼,%B6c
4884,14,郇,%D0%BD
4885,14,醺,%C5H
4886,14,鈹,%B9e
4887,14,鎘,%C2%F0
4888,14,隕,%B9k
4889,14,霈,%E8%AE
4890,14,頊,%B9z
4891,14,駢,%C0c
4892,14,駸,%EF%5D
4893,14,鬻,%F7%A7
4894,14,鳲,%E4%E3
4895,14,鴝,%EC%A9
4896,14,鷂,%C5c
4897,13,亟,%ABE
4898,13,侗,%CB%BE
4899,13,俑,%ABM
4900,13,兗,%AB%5E
4901,13,剜,%AD%E6
4902,13,勦,%B6%D3
4903,13,叱,%A5w
4904,13,哿,%D0%F8
4905,13,喏,%D8o
4906,13,婕,%D4%D0
4907,13,屙,%D4%F3
4908,13,巽,%B4S
4909,13,恪,%AB%F1
4910,13,愜,%B4g
4911,13,懺,%C4b
4912,13,掱,%D9S
4913,13,攄,%EF%D2
4914,13,敖,%B1%CE
4915,13,晢,%D5%AE
4916,13,榤,%E2Q
4917,13,毽,%B7%B7
4918,13,洮,%AC%AB
4919,13,煜,%B7%D4
4920,13,犄,%B5Q
4921,13,狉,%CD_
4922,13,猷,%B7%DF
4923,13,玷,%AC%BF
4924,13,琥,%B5%5B
4925,13,琰,%DA%7C
4926,13,璘,%BFZ
4927,13,疽,%AFj
4928,13,痱,%B7%F3
4929,13,癲,%C5%F6
4930,13,盪,%C0%FA
4931,13,篆,%BDf
4932,13,綷,%E3c
4933,13,綹,%E3q
4934,13,緙,%BDy
4935,13,翱,%BF%AC
4936,13,腴,%B5%CD
4937,13,莆,%B3%40
4938,13,蓂,%E3%B2
4939,13,螣,%EBf
4940,13,謐,%C1%C4
4941,13,謫,%C2%D6
4942,13,贐,%F6R
4943,13,趿,%D7%D9
4944,13,郅,%D0%BB
4945,13,郢,%B0r
4946,13,鄜,%E4i
4947,13,鄴,%BF%F3
4948,13,醵,%F4%E4
4949,13,錕,%C0C
4950,13,鏤,%C3%F3
4951,13,隤,%E8%AA
4952,13,雋,%B9m
4953,13,颯,%BB%E3
4954,13,鴦,%C0m
4955,13,鵷,%F3%D8
4956,13,鶵,%F6%BD
4957,13,鸚,%C6x
4958,13,鼯,%C4%D3
4959,12,俵,%D0%CF
4960,12,傖,%B3%C9
4961,12,儷,%C4%D7
4962,12,冱,%C9%BC
4963,12,呶,%A9L
4964,12,咿,%AB%A9
4965,12,啖,%B0%DC
4966,12,啷,%D8j
4967,12,嘌,%E1I
4968,12,圄,%AEF
4969,12,堊,%B0%EE
4970,12,壹,%B3%FC
4971,12,夤,%B9%DB
4972,12,奭,%BC%5D
4973,12,奼,%C9%CD
4974,12,娩,%AEY
4975,12,娌,%AE%5B
4976,12,嫚,%E1p
4977,12,峴,%AEs
4978,12,彿,%A9%BB
4979,12,忻,%CA%E3
4980,12,怏,%A9%C2
4981,12,怹,%CE%C0
4982,12,捯,%D5r
4983,12,搡,%DD%BA
4984,12,梩,%D5%BC
4985,12,椽,%DD%DC
4986,12,歆,%DD%F5
4987,12,毖,%CFh
4988,12,氐,%A5%C2
4989,12,泜,%AA%7C
4990,12,浹,%AFH
4991,12,濯,%C0%DE
4992,12,玖,%A8h
4993,12,璜,%BFX
4994,12,睨,%B8E
4995,12,睽,%BA%CC
4996,12,碁,%F9%D6
4997,12,秭,%D2%F1
4998,12,稹,%E6%D2
4999,12,筌,%DA%E2
5000,12,箸,%BA%E6
5001,12,簟,%F0e
5002,12,粲,%DFT
5003,12,紆,%AC%FA
5004,12,絜,%DA%F4
5005,12,綬,%BA%FE
5006,12,舂,%B2%EA
5007,12,艄,%DF%A5
5008,12,菽,%B5%E0
5009,12,蓍,%E3%B9
5010,12,蓼,%E7d
5011,12,蘚,%C4%F6
5012,12,螂,%BD%B8
5013,12,蟋,%C1%B5
5014,12,蠣,%C4%F7
5015,12,衋,%F8%C0
5016,12,諤,%EB%A7
5017,12,趄,%DB%ED
5018,12,逋,%D7%E3
5019,12,酹,%E4t
5020,12,醱,%C3%E6
5021,12,鈽,%B9Z
5022,12,陟,%D4F
5023,12,霾,%C5%B5
5024,12,鞣,%C2%FD
5025,12,鯡,%F3%D6
5026,12,鱸,%C6t
5027,12,鷺,%C6O
5028,12,麒,%C4Q
5029,12,齷,%C6S
5030,12,龕,%F7%CE
5031,11,仃,%A4%B1
5032,11,佝,%A7F
5033,11,叵,%A5r
5034,11,啜,%B0%E3
5035,11,啻,%B3%D7
5036,11,嗌,%DC%CC
5037,11,嚏,%C0%A1
5038,11,嚓,%EC%C0
5039,11,嚆,%EC%C3
5040,11,囝,%A6_
5041,11,垽,%D1P
5042,11,妍,%A7%B0
5043,11,孛,%A7%B8
5044,11,孿,%C5p
5045,11,宓,%CCW
5046,11,宕,%CCX
5047,11,寮,%BCd
5048,11,嶮,%E9d
5049,11,忒,%CA%D6
5050,11,怵,%A9%C5
5051,11,惻,%B4l
5052,11,惲,%D9%40
5053,11,慄,%B7X
5054,11,揳,%D9%5B
5055,11,擢,%C0%C2
5056,11,旌,%B1%DC
5057,11,旎,%B1%DD
5058,11,暄,%B7y
5059,11,梜,%D5%B3
5060,11,槁,%BA%60
5061,11,橛,%E9%C8
5062,11,櫧,%F2L
5063,11,沚,%CBT
5064,11,牚,%DAg
5065,11,狎,%AA%AD
5066,11,玦,%CDi
5067,11,琬,%DA%7B
5068,11,畚,%AFc
5069,11,痘,%B5k
5070,11,瞼,%C2%A5
5071,11,砣,%D2%D9
5072,11,硜,%DA%C8
5073,11,竽,%AC%F2
5074,11,筲,%DFK
5075,11,箴,%BDe
5076,11,篱,%ED%CC
5077,11,籟,%C5%A3
5078,11,紓,%D3V
5079,11,縝,%BF%A6
5080,11,羰,%E6%F3
5081,11,耩,%EA%E6
5082,11,芮,%CD%BA
5083,11,荏,%AF%F6
5084,11,茳,%D3s
5085,11,葺,%DF%C2
5086,11,蒞,%BBY
5087,11,蕈,%BF%B8
5088,11,蜎,%DF%EB
5089,11,蜻,%BBf
5090,11,蝤,%E7%A3
5091,11,蝮,%E7%B8
5092,11,蟀,%C1%AC
5093,11,褓,%BD%C8
5094,11,諳,%BF%DA
5095,11,謔,%EB%A6
5096,11,豇,%D3%DE
5097,11,貳,%B6L
5098,11,跚,%B6%5C
5099,11,踮,%E7%F7
5100,11,躕,%F7%5D
5101,11,邇,%C2%E2
5102,11,鄣,%E4h
5103,11,鋦,%E8v
5104,11,閾,%ECH
5105,11,顴,%F9%AF
5106,11,颼,%C4B
5107,11,髀,%F1%B9
5108,11,髻,%C0g
5109,11,鬈,%F1%BB
5110,11,鮫,%C2B
5111,11,鯛,%C4K
5112,11,鰷,%F7%B2
5113,11,麝,%C5e
5114,11,黿,%EF%B1
5115,11,鼐,%E8%F3
5116,11,鼷,%F8%7B
5117,11,齲,%C6T
5118,10,丌,%C9F
5119,10,乂,%C9%40
5120,10,仄,%A4%B7
5121,10,仨,%C9e
5122,10,佶,%CB%B8
5123,10,俎,%AB%5B
5124,10,倣,%AD%C0
5125,10,剮,%D4l
5126,10,哅,%CEF
5127,10,唰,%D4%7C
5128,10,嚚,%EF%BD
5129,10,塥,%DC%ED
5130,10,姒,%A9q
5131,10,姦,%AB%C1
5132,10,嬪,%C0%A7
5133,10,孀,%C4%5C
5134,10,嶽,%C0%AE
5135,10,徠,%B1t
5136,10,戾,%A9%D1
5137,10,掎,%D5q
5138,10,摜,%E1%E8
5139,10,攛,%F5%CD
5140,10,椏,%D9%B2
5141,10,樾,%E9%C4
5142,10,檁,%EC%F5
5143,10,歟,%C2j
5144,10,氄,%E9%E6
5145,10,涔,%AFK
5146,10,浣,%D2F
5147,10,溦,%DEW
5148,10,潯,%BC%F1
5149,10,濡,%C0%E1
5150,10,瀍,%EF%ED
5151,10,煇,%DEk
5152,10,煲,%DEs
5153,10,牠,%A8e
5154,10,牯,%AC%BA
5155,10,犖,%BA%BA
5156,10,瑭,%BA%C1
5157,10,痂,%AFm
5158,10,痣,%B5i
5159,10,盹,%AC%DA
5160,10,硎,%B2%BA
5161,10,磎,%E6%C5
5162,10,磬,%BFk
5163,10,穨,%F2%A7
5164,10,笭,%D6%D8
5165,10,笸,%D6%DB
5166,10,筧,%B8c
5167,10,筱,%DFN
5168,10,緶,%E6%EC
5169,10,耬,%ED%E7
5170,10,胤,%ADN
5171,10,舫,%AF%E9
5172,10,蔾,%EBI
5173,10,薰,%C2%C8
5174,10,蛐,%B5%F1
5175,10,蟠,%C2%CF
5176,10,袼,%DB%CA
5177,10,觺,%F6L
5178,10,詡,%E0H
5179,10,諍,%BD%D8
5180,10,蹊,%C1%D1
5181,10,蹣,%C2%DA
5182,10,躋,%C5E
5183,10,逖,%B3%7C
5184,10,錒,%EB%E8
5185,10,鑱,%F9U
5186,10,霨,%F3%7D
5187,10,颶,%C1%FC
5188,10,颸,%F1%AB
5189,10,馗,%D8P
5190,10,鮆,%EFr
5191,10,鯀,%C3X
5192,10,鰹,%F7%AE
5193,10,鱔,%C5%EB
5194,10,鷦,%F8k
5195,10,齮,%F8%A3
5196,9,佤,%CA_
5197,9,佻,%A8%D9
5198,9,倢,%D0%CC
5199,9,偈,%D4U
5200,9,僭,%B9%B0
5201,9,剕,%D0%EB
5202,9,呎,%A7%60
5203,9,咻,%AB%A6
5204,9,咭,%CD%FC
5205,9,嗥,%B6%E7
5206,9,嗊,%DC%CF
5207,9,嗄,%DC%D3
5208,9,嚲,%F3%FE
5209,9,垌,%CET
5210,9,壅,%BE%C3
5211,9,壚,%F1%F6
5212,9,妯,%A9o
5213,9,宬,%D1h
5214,9,崍,%D4%FB
5215,9,崦,%D4%FC
5216,9,庠,%AB%D6
5217,9,廛,%E5s
5218,9,廩,%E9o
5219,9,忣,%CA%DF
5220,9,惇,%B1%AC
5221,9,愊,%D9A
5222,9,戛,%B1%AE
5223,9,搽,%B7g
5224,9,擘,%C0%BC
5225,9,擯,%EC%E8
5226,9,曖,%C0%C7
5227,9,杓,%A8%40
5228,9,柩,%AC%5E
5229,9,柚,%ACc
5230,9,柘,%CFC
5231,9,楮,%B4%D8
5232,9,楂,%DD%D3
5233,9,槤,%E5%D1
5234,9,橐,%E9%D1
5235,9,淼,%D9%E7
5236,9,溽,%DEP
5237,9,漯,%BA%AA
5238,9,漭,%E2%A5
5239,9,潏,%E6D
5240,9,濜,%EDS
5241,9,烝,%D2m
5242,9,爿,%C9b
5243,9,玀,%C5z
5244,9,皈,%AC%D4
5245,9,眄,%CF%E2
5246,9,磯,%C1F
5247,9,礄,%ED%AE
5248,9,稔,%B8Z
5249,9,糴,%F7%40
5250,9,緡,%E6%E8
5251,9,縉,%BF%A7
5252,9,縚,%EA%D6
5253,9,耔,%D0T
5254,9,胔,%DBI
5255,9,苫,%D0s
5256,9,菂,%DB%7D
5257,9,薈,%EEP
5258,9,藎,%F0%B0
5259,9,蛄,%B3G
5260,9,蛔,%B5%EE
5261,9,螻,%C1%B2
5262,9,蟄,%EEh
5263,9,袤,%D7%C0
5264,9,訃,%ADr
5265,9,豕,%A8%A8
5266,9,貤,%D3%E1
5267,9,賁,%B6N
5268,9,輓,%BB%B5
5269,9,轇,%F1G
5270,9,遛,%BB%BF
5271,9,遴,%BF%EE
5272,9,鄖,%E0%A8
5273,9,鈸,%B9Y
5274,9,鉉,%B9b
5275,9,銃,%E0%B6
5276,9,鑭,%F9S
5277,9,閶,%ECK
5278,9,闇,%EE%EE
5279,9,頡,%BEe
5280,9,頦,%E8%B8
5281,9,駟,%BEo
5282,9,驪,%C6z
5283,9,骫,%E0%E9
5284,9,髧,%E4%DC
5285,9,髭,%C0h
5286,9,鮭,%C2D
5287,9,鮞,%EFl
5288,9,鰩,%F6%AF
5289,9,鱷,%C6s
5290,9,鳶,%BB%F0
5291,9,麾,%BE%A3
5292,8,丕,%A5A
5293,8,偌,%B0%B4
5294,8,啕,%B0%DE
5295,8,啐,%D4u
5296,8,喁,%D8q
5297,8,嘵,%E4%F9
5298,8,囿,%AB%AA
5299,8,圉,%B0%EB
5300,8,埭,%D4%B4
5301,8,墁,%E1%5B
5302,8,婀,%B0%FE
5303,8,嶂,%E1%A3
5304,8,帑,%A9%AE
5305,8,帩,%D1s
5306,8,幡,%BCn
5307,8,忑,%CA%D7
5308,8,怛,%A9%CD
5309,8,慍,%B7Y
5310,8,愾,%B7Z
5311,8,懵,%C3j
5312,8,搆,%B7p
5313,8,撳,%BC%C3
5314,8,斠,%E1%F5
5315,8,柃,%CFa
5316,8,栲,%D1%DC
5317,8,栒,%D1%EC
5318,8,梮,%D5%B6
5319,8,楸,%DD%DF
5320,8,涿,%B2g
5321,8,湟,%B5G
5322,8,滂,%B7%BC
5323,8,潸,%BC%E8
5324,8,灄,%F5%D4
5325,8,炆,%CDT
5326,8,焗,%D6K
5327,8,珙,%D2%AC
5328,8,瑀,%DE%B7
5329,8,瓿,%DE%C0
5330,8,痔,%B2%A9
5331,8,痍,%B2%AD
5332,8,睏,%B5t
5333,8,睢,%B8F
5334,8,睿,%BA%CD
5335,8,瞠,%BFe
5336,8,碚,%DE%E5
5337,8,磔,%E6%C6
5338,8,礱,%F5%E2
5339,8,竦,%DA%DC
5340,8,笊,%D3E
5341,8,箜,%E3O
5342,8,篋,%E6%D7
5343,8,篘,%EA%C5
5344,8,粔,%D6%DE
5345,8,紺,%D6%E6
5346,8,緇,%BA%FD
5347,8,綝,%E3j
5348,8,縵,%C1g
5349,8,罈,%C2%BB
5350,8,罦,%DB%40
5351,8,羑,%D0N
5352,8,翮,%BF%AD
5353,8,脩,%B2%E7
5354,8,舲,%D7W
5355,8,艚,%ED%F1
5356,8,芣,%AA%E6
5357,8,芼,%CD%BB
5358,8,苡,%D0w
5359,8,莓,%B2%F9
5360,8,堇,%D4%BB
5361,8,葑,%DF%B1
5362,8,蓽,%E7n
5363,8,藪,%C3%C1
5364,8,蘢,%F4%B8
5365,8,藿,%F4%B9
5366,8,蜉,%DF%EC
5367,8,蟓,%F0%C7
5368,8,蟾,%C3%CA
5369,8,蟶,%F2%DE
5370,8,蠲,%F7%F8
5371,8,裲,%E3%F8
5372,8,訌,%B0R
5373,8,訏,%B0X
5374,8,蹴,%C3%E0
5375,8,躉,%C4%BB
5376,8,軫,%DCH
5377,8,逵,%B6f
5378,8,鄠,%E4j
5379,8,鈮,%E0%B7
5380,8,鏜,%C3%ED
5381,8,鏖,%C3%EF
5382,8,鐫,%C5O
5383,8,閆,%D8E
5384,8,雝,%F1u
5385,8,霽,%C5%B4
5386,8,靚,%E8%B0
5387,8,顒,%F1%AA
5388,8,鯤,%F3%CB
5389,8,鰨,%F6%AE
5390,8,鰼,%F7%B1
5391,8,鱘,%F8X
5392,8,鼙,%C5g
5393,8,齜,%C5h
5394,7,仳,%A5%F6
5395,7,伾,%CA%60
5396,7,俶,%D0%D4
5397,7,傒,%D8%5D
5398,7,僮,%B9%AD
5399,7,儂,%BB%FA
5400,7,儴,%F1%EB
5401,7,刖,%A6G
5402,7,剴,%B3%CF
5403,7,剽,%B6%D1
5404,7,匋,%CB%D7
5405,7,卞,%A4%CB
5406,7,嗑,%B6%DF
5407,7,噀,%E5A
5408,7,囫,%A7z
5409,7,垸,%D1R
5410,7,堠,%B3%FB
5411,7,姘,%AB%B9
5412,7,姣,%AB%BB
5413,7,婭,%D4%D5
5414,7,孬,%D1e
5415,7,孱,%B4G
5416,7,崴,%B4Q
5417,7,嵋,%D8%DD
5418,7,嶸,%C0%AF
5419,7,弒,%B7I
5420,7,忪,%A7%D8
5421,7,忐,%CA%D8
5422,7,慼,%BC%A1
5423,7,抈,%CA%F2
5424,7,挶,%D1%B7
5425,7,掽,%D5k
5426,7,掮,%D5z
5427,7,撏,%E5%B4
5428,7,斕,%C4%E3
5429,7,旐,%D9%7D
5430,7,昳,%CE%F2
5431,7,朮,%A5%BA
5432,7,柢,%ACk
5433,7,枵,%CFJ
5434,7,梲,%D5%BF
5435,7,楝,%B7%AF
5436,7,榫,%BAg
5437,7,橇,%BE%F5
5438,7,檣,%C0%CE
5439,7,欷,%D5%D8
5440,7,殄,%CFf
5441,7,殮,%C0%D4
5442,7,汊,%C9%FC
5443,7,泅,%AAs
5444,7,洹,%AC%A7
5445,7,浡,%D2J
5446,7,浯,%D2O
5447,7,淯,%D2R
5448,7,浞,%D2U
5449,7,溟,%DEH
5450,7,潲,%E6L
5451,7,濮,%C0%E4
5452,7,煬,%B7%D5
5453,7,犒,%BA%B9
5454,7,獍,%E2%CB
5455,7,獾,%F5%DD
5456,7,玳,%AC%C5
5457,7,珌,%CF%C7
5458,7,璐,%EDi
5459,7,町,%CBm
5460,7,畬,%DA%AE
5461,7,疢,%AC%CF
5462,7,痧,%DA%AF
5463,7,癇,%EDw
5464,7,皙,%DE%D5
5465,7,皭,%F6%F5
5466,7,睒,%DE%DB
5467,7,睚,%DE%DD
5468,7,瞽,%C2%A2
5469,7,秈,%AA%C4
5470,7,秣,%AF%B0
5471,7,穊,%E3E
5472,7,窈,%AF%B7
5473,7,窕,%B2%C0
5474,7,籐,%C4%F0
5475,7,糲,%F5%E6
5476,7,紵,%D6%E2
5477,7,綑,%B8i
5478,7,繾,%F4%AD
5479,7,耒,%A6%D4
5480,7,脰,%B2%E8
5481,7,腒,%DBL
5482,7,膈,%BBJ
5483,7,臚,%C4%A4
5484,7,臾,%AA%D8
5485,7,艤,%F2%C3
5486,7,荑,%D3w
5487,7,荇,%D3%AE
5488,7,菹,%DB%5E
5489,7,萏,%DBy
5490,7,葚,%DF%B8
5491,7,蓓,%BB_
5492,7,蔻,%E7M
5493,7,薏,%ED%F5
5494,7,蚱,%B3K
5495,7,蜃,%B8%C2
5496,7,蝌,%BD%C1
5497,7,蝜,%E7%B9
5498,7,螫,%C1%B1
5499,7,蟥,%F0%C1
5500,7,裼,%E3%FC
5501,7,覿,%F7S
5502,7,誆,%E0F
5503,7,誑,%BB%A5
5504,7,諂,%BD%D4
5505,7,讕,%F8%C2
5506,7,讞,%F9%A9
5507,7,豳,%C1%C7
5508,7,豸,%CB%A4
5509,7,趵,%D3%E5
5510,7,跎,%B6Y
5511,7,跛,%B6_
5512,7,踫,%BD%ED
5513,7,踟,%BD%F3
5514,7,軔,%B0b
5515,7,軑,%D3%E8
5516,7,輦,%BD%FB
5517,7,轗,%F4%DC
5518,7,逅,%B0m
5519,7,郯,%D7%E8
5520,7,鄘,%BB%C1
5521,7,銪,%E4%7D
5522,7,閬,%E8%A6
5523,7,靰,%DC%AA
5524,7,顓,%C3F
5525,7,餳,%EFO
5526,7,駘,%E8%CE
5527,7,騤,%F3%B8
5528,7,驍,%C5%BB
5529,7,髏,%C5%5C
5530,7,髑,%C5%EA
5531,7,鮐,%EC%7C
5532,7,鱺,%F9%CE
5533,7,黠,%C3%5C
5534,7,鼫,%F1%E5
5535,7,龠,%EF%B6
5536,6,仉,%C9S
5537,6,佉,%CA%5D
5538,6,佟,%CAc
5539,6,侂,%CB%C9
5540,6,倀,%AD%CE
5541,6,僉,%DC%C2
5542,6,僖,%B9%AF
5543,6,儈,%BB%FB
5544,6,儋,%E4%EE
5545,6,刎,%A6F
5546,6,勍,%D0%ED
5547,6,厝,%AD%ED
5548,6,叻,%A5%7B
5549,6,啵,%D4q
5550,6,嗉,%B6%E8
5551,6,噲,%E9D
5552,6,嚅,%C0%7D
5553,6,嚳,%F4A
5554,6,囁,%C4%D9
5555,6,囹,%CB%F1
5556,6,垞,%CEQ
5557,6,堞,%D8%A2
5558,6,塋,%B6%F7
5559,6,墬,%E5P
5560,6,媵,%DC%F9
5561,6,嫠,%E1u
5562,6,孳,%B4F
5563,6,宥,%AB%C9
5564,6,尕,%C9%D4
5565,6,峋,%CE%7D
5566,6,崢,%B1W
5567,6,嶓,%E5g
5568,6,幃,%B4W
5569,6,忤,%CA%DE
5570,6,恂,%CE%CB
5571,6,慇,%B9%FE
5572,6,懍,%BE%CF
5573,6,戇,%F9%BA
5574,6,戕,%A9%CF
5575,6,抃,%CA%E7
5576,6,挂,%ACE
5577,6,捽,%D5j
5578,6,摠,%E1%EB
5579,6,斿,%CE%EA
5580,6,旮,%C9%EE
5581,6,暌,%DD%C0
5582,6,暠,%E1%F7
5583,6,杼,%AAV
5584,6,杻,%CC%D8
5585,6,柺,%CF%5E
5586,6,桼,%D5%C3
5587,6,椑,%D9%C1
5588,6,槃,%BAn
5589,6,榰,%E2C
5590,6,榍,%E2J
5591,6,榿,%E2N
5592,6,榥,%E2a
5593,6,橦,%E9%BF
5594,6,檉,%EC%F7
5595,6,櫂,%C2g
5596,6,欞,%F9%BB
5597,6,氂,%E5%F8
5598,6,氅,%BE%FB
5599,6,氆,%E9%E8
5600,6,汙,%A6%BE
5601,6,泃,%CC%FB
5602,6,洺,%CFy
5603,6,涊,%AFG
5604,6,淝,%D5%F3
5605,6,淴,%D5%F5
5606,6,湎,%B5B
5607,6,渢,%DAI
5608,6,濉,%EAA
5609,6,瀨,%C3u
5610,6,烜,%D2j
5611,6,牖,%BC%F8
5612,6,牴,%AC%BB
5613,6,狙,%AA%AE
5614,6,狷,%AFX
5615,6,獺,%C3%A1
5616,6,玠,%CDk
5617,6,珣,%D2%B1
5618,6,琯,%B5_
5619,6,琨,%B5b
5620,6,琖,%DA%7E
5621,6,璣,%BFY
5622,6,璪,%EDj
5623,6,疋,%A5%D4
5624,6,疌,%CDs
5625,6,疝,%AA%B7
5626,6,痳,%B7%F7
5627,6,瘌,%E2%DC
5628,6,瘸,%BFa
5629,6,癰,%F7%EA
5630,6,瞵,%EDz
5631,6,矬,%DA%C4
5632,6,稃,%DA%D8
5633,6,稙,%DE%F9
5634,6,笢,%D6%D0
5635,6,箬,%E6%D9
5636,6,簋,%ED%C2
5637,6,篳,%ED%C3
5638,6,糨,%ED%CF
5639,6,紇,%AC%F8
5640,6,絖,%DA%EF
5641,6,綰,%BA%ED
5642,6,綪,%E3f
5643,6,緗,%E6%E7
5644,6,纈,%F5%E9
5645,6,罄,%C1j
5646,6,翕,%B5%BF
5647,6,耖,%D3f
5648,6,肓,%A8w
5649,6,腓,%B5%CC
5650,6,臏,%C2%C1
5651,6,苒,%AD%5C
5652,6,莒,%B2%F7
5653,6,莨,%D7%5B
5654,6,莪,%D7m
5655,6,菰,%B5%DD
5656,6,蕻,%ED%FB
5657,6,虢,%E7%7E
5658,6,蚍,%D3%BC
5659,6,蛉,%B3M
5660,6,蛺,%DF%E6
5661,6,袂,%B0L
5662,6,袗,%D7%BF
5663,6,袈,%B3P
5664,6,裟,%B8%C6
5665,6,覂,%D7%C5
5666,6,覦,%BF%CC
5667,6,訐,%B0P
5668,6,謖,%EE%A2
5669,6,讖,%C6%40
5670,6,趲,%F9o
5671,6,跖,%DB%F4
5672,6,踅,%E4%60
5673,6,蹁,%EB%C5
5674,6,蹓,%EE%BC
5675,6,蹢,%F0%F8
5676,6,蹼,%C3%DA
5677,6,遑,%B9N
5678,6,邈,%C2%E4
5679,6,邕,%B0o
5680,6,釃,%F9q
5681,6,釅,%C6o
5682,6,銍,%E4%7E
5683,6,銦,%E4%A1
5684,6,錞,%EB%DE
5685,6,鎰,%C2%EF
5686,6,鎦,%F1%5E
5687,6,鏌,%F3h
5688,6,鐓,%F4%E8
5689,6,鐙,%F4%F1
5690,6,陔,%D0%C2
5691,6,雒,%BB%DC
5692,6,靽,%E4%BF
5693,6,韍,%E4%CA
5694,6,顳,%F9%AE
5695,6,餈,%E8%BF
5696,6,餕,%E8%C5
5697,6,餬,%EFM
5698,6,騏,%F1%AF
5699,6,骷,%BEu
5700,6,鬲,%B0%AC
5701,6,魆,%E8%D8
5702,6,鯧,%C4I
5703,6,鰍,%C4%CF
5704,6,鰶,%F7%B6
5705,5,佞,%A6%F0
5706,5,傴,%DC%BA
5707,5,儵,%F1%EC
5708,5,勣,%B6%D6
5709,5,厂,%C9D
5710,5,唏,%AED
5711,5,喤,%D8t
5712,5,嗲,%DC%DD
5713,5,囀,%C4%DA
5714,5,囈,%C5m
5715,5,囉,%C5o
5716,5,埴,%D4%B2
5717,5,埡,%D4%C1
5718,5,埼,%D4%C3
5719,5,堝,%B3%FA
5720,5,堙,%D8%A1
5721,5,塒,%B6%F6
5722,5,墈,%E1e
5723,5,壙,%C2R
5724,5,姞,%CEc
5725,5,嬈,%BCc
5726,5,宧,%D1f
5727,5,岫,%A9%A6
5728,5,帙,%CCo
5729,5,幄,%D8%F2
5730,5,庖,%A9%B4
5731,5,彘,%D8%F4
5732,5,徉,%AB%E2
5733,5,怊,%CC%A2
5734,5,悌,%AE%AD
5735,5,悽,%B1%7E
5736,5,愆,%B7%5E
5737,5,慵,%BAH
5738,5,戽,%CC%B2
5739,5,扑,%A5%B7
5740,5,摁,%DD%AE
5741,5,摺,%BAP
5742,5,摽,%E1%E1
5743,5,擷,%C2%5E
5744,5,擼,%EF%D7
5745,5,攖,%F4L
5746,5,敓,%D5%A7
5747,5,桴,%D5%BE
5748,5,梏,%D5%C0
5749,5,梖,%D5%CB
5750,5,棪,%D9%B0
5751,5,椐,%D9%B9
5752,5,椹,%DD%D2
5753,5,欒,%F7%E1
5754,5,歎,%BC%DB
5755,5,殞,%E2f
5756,5,沆,%A8Y
5757,5,沔,%A8%5C
5758,5,泔,%CC%F4
5759,5,洳,%CFv
5760,5,洚,%CFz
5761,5,洇,%CF%A7
5762,5,溈,%D9%EC
5763,5,澉,%E6A
5764,5,澴,%BFJ
5765,5,瀦,%EF%F5
5766,5,瀲,%C4k
5767,5,灊,%F5%D5
5768,5,炱,%CF%B1
5769,5,焜,%B5O
5770,5,燏,%EAR
5771,5,犰,%C9%A6
5772,5,獬,%EA%5E
5773,5,珞,%AF_
5774,5,璟,%BF%5B
5775,5,璦,%C0%F5
5776,5,璵,%F0B
5777,5,瓖,%C4%EC
5778,5,甪,%CAF
5779,5,畎,%AC%CA
5780,5,瘊,%E2%DF
5781,5,盍,%AFr
5782,5,矓,%C4%EF
5783,5,硤,%DA%C6
5784,5,礧,%F4%7B
5785,5,窳,%E6%D5
5786,5,笱,%D6%D6
5787,5,篁,%BDh
5788,5,糅,%E6%DF
5789,5,糗,%EA%C9
5790,5,縑,%BF%A1
5791,5,縻,%ED%DD
5792,5,羯,%BD%7E
5793,5,羸,%C3%BD
5794,5,腧,%DF%7D
5795,5,臑,%F0%7D
5796,5,舋,%F4%B5
5797,5,舢,%ADQ
5798,5,舡,%D0i
5799,5,舸,%D7S
5800,5,艴,%D7X
5801,5,苣,%ADU
5802,5,茱,%AF%FC
5803,5,茞,%D3%B2
5804,5,莙,%D7d
5805,5,菟,%B5%E9
5806,5,葩,%B8%B4
5807,5,蓴,%E7%5D
5808,5,蕺,%EED
5809,5,蘘,%F5%F1
5810,5,蘼,%F7%F3
5811,5,蝻,%E7%BC
5812,5,褊,%BD%CA
5813,5,褫,%BF%C9
5814,5,褡,%BF%CA
5815,5,襆,%F0%D6
5816,5,覡,%E4D
5817,5,訖,%B0W
5818,5,詮,%B8%E0
5819,5,詬,%B8%E1
5820,5,謄,%C1%C3
5821,5,譆,%C3%D6
5822,5,豚,%B3b
5823,5,賚,%E7%EC
5824,5,赧,%B3i
5825,5,趔,%E0d
5826,5,跕,%DB%F7
5827,5,蹍,%EE%BB
5828,5,蹇,%EE%BF
5829,5,躚,%F7_
5830,5,躥,%F9O
5831,5,迺,%B0i
5832,5,邂,%C1%DB
5833,5,郃,%AD%A8
5834,5,郕,%D0%BA
5835,5,郜,%D3%FC
5836,5,酃,%F4%E1
5837,5,醢,%EE%C6
5838,5,釤,%D7%FC
5839,5,鈑,%B6z
